timeTick, otX0, otY0, otZ0, otRoll0, otPitch0, otYaw0, otX1, otY1, otZ1, otRoll1, otPitch1, otYaw1, rlX1, rlY1, rlZ1, rlYaw1, dist1, PX1, PY1, PZ1, PYaw1, vx0, vy0, vz0, r0, vx1, vy1, vz1, r1
349775, 1.4772454500198364, -0.9076880812644958, 2.1242706775665283, 3.2775685732321858, 0.8596924115880142, 3.0211643699308444, -2.4219818115234375, -1.928182601928711, 1.3152092695236206, -1.7275512884437225, -5.97900354211356, -5.092878330212044, -3.211578607559204, -2.599970817565918, 0.01137528382241726, 0.3448277711868286, 4.226144313812256, 0.015865370631217957, 0.021837051957845688, 0.026456555351614952, 0.0048091355711221695, 0.40941503643989563, -0.2647658884525299, 0.36282506585121155, 0.30199572443962097, 0.11929737776517868, -0.820640504360199, 0.1535366177558899, 0.37358248233795166
349795, 1.4749912023544312, -0.9150329828262329, 2.1244592666625977, 1.3618472600098912, 0.7977694979003331, 1.2166420937638838, -2.4215052127838135, -1.9244112968444824, 1.319536805152893, -1.4803157546662131, -6.539318554735388, -10.54514619867575, -3.223073959350586, -2.5906283855438232, 0.007787198759615421, 0.3367866277694702, 4.110951900482178, 0.015707802027463913, 0.022290222346782684, 0.02651366963982582, 0.004753269720822573, 0.37586772441864014, -0.257343053817749, 0.26281750202178955, 0.3876461684703827, 0.11444862186908722, -0.7786462903022766, 0.12291871011257172, -0.41932857036590576
349815, 1.4714072942733765, -0.9188889861106873, 2.1200978755950928, 1.6710332807664399, 0.21055127846707933, -8.006340701140171, -2.4221596717834473, -1.9274910688400269, 1.3244824409484863, -2.293484389139914, -7.283796989858246, -5.877228389462526, -3.2597339153289795, -2.5690126419067383, 0.007085355930030346, 0.2979641854763031, 4.295639991760254, 0.015523167327046394, 0.022833246737718582, 0.02657603658735752, 0.004714920651167631, 0.3459053933620453, -0.2533305287361145, 0.35520127415657043, 0.4176079332828522, 0.11444862186908722, -0.7786462903022766, 0.12291871011257172, -0.41932857036590576
349835, 1.4698896408081055, -0.9189993739128113, 2.120161771774292, 2.2550075100271245, 0.47572278405067436, -3.9243685860662816, -2.4233787059783936, -1.925774097442627, 1.3263216018676758, -1.358043781427745, -8.55030787064959, -2.6331315593571296, -3.2772810459136963, -2.55085825920105, 0.0018849174957722425, 0.26841503381729126, 4.0766801834106445, 0.015306815505027771, 0.02340019680559635, 0.02664322219789028, 0.004681624937802553, 0.3190392255783081, -0.24645498394966125, 0.2450166493654251, 0.38849717378616333, 0.11976905912160873, -0.6964475512504578, -0.0025315037928521633, -1.0587722063064575
349845, 1.468077540397644, -0.9195993542671204, 2.117387056350708, 1.9999195413456947, -0.26016639994023194, 2.5131226048058286, -2.4218103885650635, -1.9242502450942993, 1.3291243314743042, -1.5911025664286134, -8.77603183588812, -5.033202671306493, -3.2887184619903564, -2.544481039047241, -0.00044824121869169176, 0.2589108645915985, 4.210911750793457, 0.015265156514942646, 0.023642847314476967, 0.026678280904889107, 0.004671318922191858, 0.30655181407928467, -0.24263712763786316, 0.27931180596351624, 0.2816351056098938, 0.12427659332752228, -0.6805510520935059, -0.040000446140766144, -0.4422069191932678
349855, 1.4663875102996826, -0.9258661270141602, 2.1155011653900146, -0.004963683171140646, -0.5566450548521971, 4.407906390408508, -2.4188284873962402, -1.9228647947311401, 1.3317850828170776, -1.9393373871595858, -8.477891843317622, -8.923520762167321, -3.283231258392334, -2.5532732009887695, -0.0028347549960017204, 0.2561958432197571, 4.135704040527344, 0.01538017950952053, 0.02373073622584343, 0.02671402506530285, 0.004662625957280397, 0.2942589521408081, -0.23875437676906586, 0.2164849042892456, -0.1419879049062729, 0.1296098232269287, -0.6654120683670044, 0.013550026342272758, -0.5124810934066772
349865, 1.4645640850067139, -0.9287341833114624, 2.1132335662841797, 0.5582671605691732, -0.6391486755209428, -4.695186359185403, -2.4150686264038086, -1.9215601682662964, 1.3358534574508667, -1.041058613912592, -8.307025821177746, -6.778330504343951, -3.278742551803589, -2.5593461990356445, -0.004894230980426073, 0.25342339277267456, 4.122375965118408, 0.015473698265850544, 0.023850319907069206, 0.026750020682811737, 0.004656761419028044, 0.2822486460208893, -0.236545130610466, 0.16417603194713593, -0.06108556687831879, 0.13473938405513763, -0.6487842202186584, 0.012704506516456604, -0.48716452717781067
349875, 1.4642126560211182, -0.9269891977310181, 2.1112899780273438, 1.655609130743765, -1.1095201793635283, -6.9845148891253555, -2.4125661849975586, -1.9216688871383667, 1.3381671905517578, -0.7206313837392184, -8.43812369640608, -4.032232069124539, -3.278733968734741, -2.5678298473358154, -0.0063326298259198666, 0.2450331151485443, 4.229000091552734, 0.01561729609966278, 0.02392934076488018, 0.02678651735186577, 0.004653623327612877, 0.27059242129325867, -0.23652097582817078, 0.23689627647399902, -0.1726139783859253, 0.139855295419693, -0.6349478363990784, 0.0047103604301810265, -0.7658045887947083
349905, 1.4627381563186646, -0.9258166551589966, 2.109335422515869, 2.318022455468485, -1.2443140465593103, 0.7600150674035199, -2.4093151092529297, -1.918290138244629, 1.3391484022140503, -0.9157858149809305, -9.271817290122897, -7.282152768315979, -3.2890853881835938, -2.5587821006774902, -0.010237719863653183, 0.2228809893131256, 4.11952018737793, 0.01564350351691246, 0.024584371596574783, 0.02689727023243904, 0.004651517141610384, 0.23794616758823395, -0.23321329057216644, 0.03259282559156418, 0.4369409382343292, 0.1504179984331131, -0.5918026566505432, -0.07630517333745956, -0.16361191868782043
349925, 1.4607295989990234, -0.9332818984985352, 2.104997158050537, 0.34275373116043917, -2.0129825632485563, 2.0366652559860365, -2.4022624492645264, -1.9174360036849976, 1.3429964780807495, -0.3182612273938444, -9.44635438866544, -4.412882620885879, -3.3075647354125977, -2.5412395000457764, -0.010117784142494202, 0.21929596364498138, 4.1299920082092285, 0.015553287230432034, 0.025154486298561096, 0.026970574632287025, 0.004657797981053591, 0.2180492877960205, -0.23134855926036835, -0.05890297144651413, 0.24850253760814667, 0.15213878452777863, -0.5727632641792297, -0.008284958079457283, 0.32243475317955017
349955, 1.4621294736862183, -0.9334336519241333, 2.098858594894409, 0.49578753518495805, -3.811699487557121, -7.1086513212844675, -2.400938034057617, -1.9198317527770996, 1.3489984273910522, -24.81729576221965, 2.893376383990386, -90.97426985066662, -3.305058717727661, -2.53706693649292, -0.0051625799387693405, 0.2323346734046936, 4.166168212890625, 0.015720894560217857, 0.025737863034009933, 0.02707349881529808, 0.004676499869674444, 0.19288772344589233, -0.2382003515958786, -0.10770493745803833, 0.0822906643152237, 0.14882022142410278, -0.5409920811653137, 0.07414916902780533, 0.44665780663490295
349975, 1.460286021232605, -0.9334090948104858, 2.0971462726593018, 2.1311195024861256, -1.7709517597053264, 3.672858809604889, -2.391014337539673, -1.9109675884246826, 1.350183129310608, 3.4429911050724047, -12.870679049130786, -4.719945208060069, -3.3153915405273438, -2.5180838108062744, -0.0009007841581478715, 0.24065767228603363, 4.130943775177002, 0.015669003129005432, 0.02630303055047989, 0.027137516066432, 0.004693804774433374, 0.18549850583076477, -0.23992034792900085, -0.15524922311306, 0.2198999524116516, 0.14403976500034332, -0.5217584371566772, 0.1590193510055542, 0.6385960578918457
349985, 1.460451602935791, -0.9386002421379089, 2.095254421234131, 0.2524918118556439, -1.80203741605348, 5.267899853110287, -2.3920087814331055, -1.9160040616989136, 1.3533893823623657, -25.331088060251243, -20.535160342367163, -30.967057816919795, -3.3255577087402344, -2.50105357170105, 0.0012111490359529853, 0.24230685830116272, 4.103335857391357, 0.015559517778456211, 0.026671743020415306, 0.027167700231075287, 0.004703490994870663, 0.17384988069534302, -0.24296380579471588, -0.17663244903087616, 0.5583894848823547, 0.14174571633338928, -0.5152016282081604, 0.1674290895462036, 0.5628449320793152
349995, 1.4636863470077515, -0.9370231628417969, 2.093437671661377, 0.5243686776048813, -4.961708495884352, 1.0758642180069928, -2.384788751602173, -1.909016728401184, 1.3524543046951294, 0.4793932669056808, -12.91678399985679, -6.668807044864325, -3.3356590270996094, -2.4856200218200684, 0.00494859553873539, 0.24380898475646973, 4.124279975891113, 0.015468291006982327, 0.027022797614336014, 0.02719636633992195, 0.004713802598416805, 0.17384988069534302, -0.24296380579471588, -0.17663244903087616, 0.5583894848823547, 0.13914407789707184, -0.5041621923446655, 0.2348034530878067, 0.5650151968002319
350025, 1.4626140594482422, -0.9382351636886597, 2.0896315574645996, 2.7297700502674322, -1.8112986426442887, -9.060920126351416, -2.38468337059021, -1.9170030355453491, 1.3578804731369019, -13.145651317175394, -16.89743709953703, -21.93235356290919, -3.3476626873016357, -2.4567229747772217, 0.009270054288208485, 0.2475980818271637, 4.126184463500977, 0.015426351688802242, 0.027844177559018135, 0.02727963775396347, 0.004748116713017225, 0.15634341537952423, -0.2610743045806885, -0.1791350245475769, 0.2032216340303421, 0.13269668817520142, -0.4771614074707031, 0.052964091300964355, 0.2643951177597046
350065, 1.4650051593780518, -0.9423164129257202, 2.083676815032959, 1.469392191330846, -1.3586786091357226, 5.235135620768709, -2.363858938217163, -1.9057456254959106, 1.3584917783737183, -1.871208450893559, -13.708698897574806, -9.465253818547975, -3.308603286743164, -2.4939239025115967, 0.02229333110153675, 0.26128900051116943, 4.1138081550598145, 0.01631813310086727, 0.027989355847239494, 0.027385400608181953, 0.004799956455826759, 0.14558692276477814, -0.2780020236968994, -0.3775502145290375, -0.6109063029289246, 0.1336241066455841, -0.4485440254211426, 0.26245591044425964, -0.36600178480148315
350075, 1.4658255577087402, -0.9447510838508606, 2.079263210296631, 1.771663380523263, -1.7790035295099358, -2.2996615352176084, -2.362271547317505, -1.8882981538772583, 1.3647295236587524, 0.6446513658471755, 24.243337009374557, 144.79821587879258, -3.284884214401245, -2.517359733581543, 0.0240972638130188, 0.2602126896381378, 4.043359756469727, 0.016746027395129204, 0.027822459116578102, 0.027407852932810783, 0.004813455510884523, 0.1438693106174469, -0.28352299332618713, -0.31144118309020996, -0.7380387783050537, 0.1336241066455841, -0.4485440254211426, 0.26245591044425964, -0.36600178480148315
350095, 1.4674335718154907, -0.9424468874931335, 2.0763683319091797, 3.099715971915592, -1.8777005326924154, -7.031100610052362, -2.3473639488220215, -1.9112316370010376, 1.3599687814712524, -2.2396303396175163, -13.57114541749155, -0.21313998291980463, -3.254828691482544, -2.5532822608947754, 0.0341600626707077, 0.25341933965682983, 4.155695915222168, 0.01743881031870842, 0.02764883264899254, 0.027451639994978905, 0.004841347690671682, 0.1438693106174469, -0.28352299332618713, -0.31144118309020996, -0.7380387783050537, 0.13671563565731049, -0.4349001348018646, 0.19557146728038788, -1.0040414333343506
350115, 1.468595027923584, -0.9402800798416138, 2.0719079971313477, 4.202192975613119, -2.015517122931783, 0.6797514379817062, -2.3359901905059814, -1.9001110792160034, 1.359281301498413, 0.3030953794970562, -13.31483733372653, -3.318034676398384, -3.2480719089508057, -2.5496270656585693, 0.04092451184988022, 0.25139713287353516, 4.038599967956543, 0.017659898847341537, 0.027944058179855347, 0.02748759835958481, 0.004869477357715368, 0.13667146861553192, -0.3020581603050232, -0.4369014501571655, 0.2589883804321289, 0.13930906355381012, -0.41644081473350525, 0.2049195021390915, -0.19059310853481293
350135, 1.4698327779769897, -0.9488471746444702, 2.066956043243408, 1.671086793388347, -2.277710350860673, 2.1107794309963235, -2.3218960762023926, -1.8985137939453125, 1.3600691556930542, -0.23169223738134534, -13.223665281482823, -6.913302990558741, -3.263090133666992, -2.527062177658081, 0.05552206560969353, 0.24408043920993805, 4.088104248046875, 0.017594367265701294, 0.02852349914610386, 0.02751498855650425, 0.004897965118288994, 0.13575012981891632, -0.3073924779891968, -0.5480674505233765, 0.24447986483573914, 0.14128154516220093, -0.40283405780792236, 0.24305319786071777, -0.15382574498653412
